социальное	социальный	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
беспрецедентный	беспрецедентный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
выделили	выделить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
ожидается	ожидать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass
мамы	мама	NOUN	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing
явление	явление	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
явление	явление	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
Marklin	Marklin	PROPN	Foreign=Yes
General	General	PROPN	Foreign=Yes
лишний	лишний	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
положении	положение	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
скрыть	скрыть	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
журналисты	журналист	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
опасностей	опасность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
серебра	серебро	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
91-го	91-й	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
бойся	бояться	VERB	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Mid
ожидания	ожидание	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
ожидания	ожидание	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
ожидания	ожидание	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
позволяло	позволять	VERB	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
содержать	содержать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
замечать	замечать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
запрет	запрет	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
запрет	запрет	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
улицам	улица	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur
ЕСН	ЕСН	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
погашения	погашение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
неочищенных	неочищенный	ADJ	Case=Gen|Degree=Pos|Number=Plur
То	то	PRON	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
То	то	PRON	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
То	то	SCONJ	_
То	тот	DET	Case=Nom|Gender=Neut|Number=Sing
органично	органично	ADV	Degree=Pos
самостоятельной	самостоятельный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
Президента	Президент	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
картину	картина	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
наследия	наследие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
прочность	прочность	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
посредством	посредством	ADP	_
изображения	изображение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
изображения	изображение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
поселился	поселиться	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
хороших	хороший	ADJ	Case=Gen|Degree=Pos|Number=Plur
хороших	хороший	ADJ	Case=Loc|Degree=Pos|Number=Plur
топлива	топливо	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
любая	любой	DET	Case=Nom|Gender=Fem|Number=Sing
старше	старший	ADJ	Degree=Cmp
округах	округ	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
психологи	психолог	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
предусмотреть	предусмотреть	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
образованные	образованный	ADJ	Case=Nom|Degree=Pos|Number=Plur
сферу	сфера	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
тонн	тонна	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
Египта	Египет	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Эндрю	Эндрю	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
подарить	дарить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
общественными	общественный	ADJ	Case=Ins|Degree=Pos|Number=Plur
бросились	броситься	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
СПС	СПС	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
СПС	СПС	PROPN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
книгах	книга	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
получая	получать	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
нефтяных	нефтяной	ADJ	Case=Gen|Degree=Pos|Number=Plur
федеральной	федеральный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
случилось	случиться	VERB	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
Вон	вон	PART	_
вызывает	вызывать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
отверстие	отверстие	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
валютной	валютный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
обществах	общество	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur
наук	наука	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
Лариса	Лариса	PROPN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
Арментел	Арментел	PROPN	_
полоса	полоса	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
фараонов	фараон	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
Верховным	верховный	ADJ	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
Были	быть	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
Были	быть	AUX	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
оцениваете	оценивать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act
возрастом	возраст	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
советник	советник	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
растения	растение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
объединение	объединение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
Убрать	убрать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
пассажир	пассажир	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
трубой	труба	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
Большие	большой	ADJ	Case=Nom|Degree=Pos|Number=Plur
твое	твой	DET	Case=Nom|Gender=Neut|Number=Sing
твое	твой	DET	Case=Acc|Gender=Neut|Number=Sing
колодца	колодец	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
разными	разный	ADJ	Case=Ins|Degree=Pos|Number=Plur
добычи	добыча	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
использовал	использовать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
задержания	задержание	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
подумал	подумать	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
полицейских	полицейский	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
передовой	передовая	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
появится	появиться	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid
нуждаются	нуждаться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
заключили	заключить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
посылает	посылать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
начнут	начать	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
поведения	поведение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
конкуренция	конкуренция	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
удара	удар	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
заключенных	заключенный	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
в-третьих	в-третьих	ADV	Degree=Pos
полем	поле	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
включая	включая	ADV	Degree=Pos
включая	включать	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
периоде	период	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
встречах	встреча	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
экзамены	экзамен	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
экзамены	экзамен	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
сентября	сентябрь	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
понадобятся	понадобиться	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid
книге	книга	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
книге	книга	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
восьми	восемь	NUM	Case=Gen
предотвращения	предотвращение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
записи	запись	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
записи	запись	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
записи	запись	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
Женеве	Женева	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
телескоп	телескоп	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
телескоп	телескоп	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
Примечательно	примечательный	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
данное	данный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
воспитания	воспитание	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
обладатель	обладатель	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
поста	пост	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Иркутска	Иркутск	PROPN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
виртуальные	виртуальный	ADJ	Case=Nom|Degree=Pos|Number=Plur
Особенно	особенно	ADV	Degree=Pos
свидетелей	свидетель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
углы	угол	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
референдума	референдум	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
длинными	длинный	ADJ	Case=Ins|Degree=Pos|Number=Plur
видится	видеться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
Аппарат	аппарат	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
Нынешний	нынешний	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
валюте	валюта	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
сделок	сделка	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
официально	официально	ADV	Degree=Pos
наблюдали	наблюдать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
Нового	новый	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
особое	особый	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
особое	особый	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
белом	белый	ADJ	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing
Энергия	энергия	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
земных	земной	ADJ	Case=Gen|Degree=Pos|Number=Plur
тормозить	тормозить	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
Коммунисты	коммунист	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
Весьма	весьма	ADV	Degree=Pos
Маркса	Маркс	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
отвергнут	отвергнуть	VERB	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
занятых	занять	VERB	Aspect=Perf|Case=Gen|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass
Сеть	сеть	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
Сеть	Сеть	PROPN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
требований	требование	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
вузах	вуз	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
Принцип	принцип	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
капиталистического	капиталистический	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
билетов	билет	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
стоило	стоить	VERB	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
подтверждается	подтверждаться	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
станцию	станция	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
уникальная	уникальный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
городских	городской	ADJ	Case=Gen|Degree=Pos|Number=Plur
городских	городской	ADJ	Case=Loc|Degree=Pos|Number=Plur
баррель	баррель	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
баррель	баррель	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
миротворческих	миротворческий	ADJ	Case=Gen|Degree=Pos|Number=Plur
вождя	вождь	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
начало	начало	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
начало	начать	VERB	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
начало	начало	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
надевать	надевать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
ученым	ученый	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
ученым	ученый	NOUN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
Попытка	попытка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
актер	актер	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
раса	раса	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
одни	один	DET	Case=Nom|Degree=Pos|Number=Plur
одни	один	DET	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
письменность	письменность	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
противоречит	противоречить	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
локомотив	локомотив	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
перенести	перенести	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
Формуле	Формула	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
сотрудников	сотрудник	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
сотрудников	сотрудник	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
знание	знание	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
знание	знание	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
масс	масса	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
организации	организация	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
организации	организация	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
организации	организация	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
организации	организация	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
организации	организация	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
методов	метод	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
мотивы	мотив	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
полезен	полезный	ADJ	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short
убедившись	убедиться	VERB	Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Mid
слышать	слышать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
названиях	название	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur
благосостояния	благосостояние	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
магнитных	магнитный	ADJ	Case=Gen|Degree=Pos|Number=Plur
приехали	приехать	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
публикация	публикация	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
решится	решиться	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid
казалось	казаться	VERB	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
мощных	мощный	ADJ	Case=Gen|Degree=Pos|Number=Plur
съезда	съезд	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Африке	Африка	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
доской	доска	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
Берзон	Берзон	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
Решение	решение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
реформ	реформа	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
юридических	юридический	ADJ	Case=Gen|Degree=Pos|Number=Plur
племен	племя	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
Интернете	Интернет	PROPN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
целям	цель	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur
подтвердить	подтвердить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
несравненно	несравненно	ADV	Degree=Pos
товарищей	товарищ	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
осталось	остаться	VERB	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
неизвестный	неизвестный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
металлов	металл	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
звонка	звонок	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
террористов	террорист	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
2000-х	2000-й	ADJ	Case=Gen|Degree=Pos|Number=Plur
лингвист	лингвист	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
пластиковую	пластиковый	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
хана	хан	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
пропускает	пропускать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
рук	рука	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
девочек	девочка	NOUN	Animacy=Anim|Case=Gen|Gender=Fem|Number=Plur
проблемы	проблема	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
проблемы	проблема	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
проблемы	проблема	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
принимать	принимать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
решат	решить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act
хотела	хотеть	VERB	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
Толля	Толль	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
налоговая	налоговый	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
случилась	случиться	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
связать	связать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
фрагмент	фрагмент	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
пахло	пахнуть	VERB	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
отдельно	отдельно	ADV	Degree=Pos
легли	лечь	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
Теперь	теперь	ADV	Degree=Pos
перешла	перейти	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
охраны	охрана	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
центрального	центральный	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
центрального	центральный	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
диплома	диплом	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
масла	масло	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
оказался	оказаться	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
судеб	судьба	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
грант	грант	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
десятилетия	десятилетие	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
десятилетия	десятилетие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
посредники	посредник	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
участникам	участник	NOUN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
полового	половой	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
XVIII	xviii	NUM	_
фемтосекунд	фемтосекунда	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
вызывать	вызывать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
точке	точка	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
склонность	склонность	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
дешевых	дешевый	ADJ	Case=Gen|Degree=Pos|Number=Plur
применяли	применять	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
нарушил	нарушить	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
дорогих	дорогой	ADJ	Case=Gen|Degree=Pos|Number=Plur
подножия	подножие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
расстреляли	расстрелять	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
городке	городок	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
приток	приток	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
основной	основной	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
основной	основной	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
основной	основной	ADJ	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing
основной	основной	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
основной	основной	ADJ	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing
основной	основной	ADJ	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
готовит	готовить	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
примеру	пример	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
центральный	центральный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
нравилось	нравиться	VERB	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
обороте	оборот	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
Бога	Бог	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
свободно	свободно	ADV	Degree=Pos
католической	католический	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
административной	административный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
административной	административный	ADJ	Case=Dat|Degree=Pos|Gender=Fem|Number=Sing
административной	административный	ADJ	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
такая	такой	DET	Case=Nom|Gender=Fem|Number=Sing
усилению	усиление	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
пальцев	палец	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
Компании	компания	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
группа	группа	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
лидер	лидер	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
преступлении	преступление	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
Олимпийского	олимпийский	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
Петровича	Петрович	PROPN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
Петровича	Петрович	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
Кроме	кроме	ADP	_
властей	власть	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
еврейского	еврейский	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
запретили	запретить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
годах	год	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
слон	слон	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
